student_id,age,gender,study_hours_per_day,part_time_job,attendance_percentage,sleep_hours,mental_health_rating,extracurricular_participation,previous_gpa,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,exam_score,access_to_resources,health_status,extra_tuition
102998,18,0,5.0,0,48.0,6.3,7.3,0,4.0,1.9,0,4,8.0,4,10,5,93,,2,1
102999,27,2,6.6,1,72.0,4.6,8.2,0,4.0,5.8,0,4,13.4,7,7,8,100,,1,1
103000,22,0,3.6,0,65.0,8.0,9.1,1,3.39,5.3,0,3,8.4,8,8,7,90,,2,0
103001,16,1,2.7,1,86.7,4.0,6.0,1,3.65,5.2,0,3,10.3,2,1,10,93,,1,1
103002,18,1,2.5,0,41.9,4.0,7.4,1,3.81,3.4,0,2,5.2,6,4,10,89,,1,1
103003,24,0,3.83,1,96.6,5.4,7.1,1,2.83,6.6,0,2,9.0,6,3,10,67,,3,0
103004,21,2,4.2,1,87.7,7.4,7.9,0,4.0,1.0,0,1,13.2,4,4,10,97,,1,0
103005,18,1,3.8,1,47.3,5.3,9.1,0,3.0,7.3,0,3,9.2,9,1,10,81,,3,0
103006,23,2,2.1,1,67.3,7.9,7.4,1,2.7,6.0,0,1,8.0,1,4,10,61,,3,1
103007,23,2,4.9,0,63.7,6.2,6.8,1,3.54,3.1,0,1,11.8,5,6,9,100,,2,1
103008,21,1,6.59,0,48.1,10.6,7.2,1,4.0,6.0,0,3,12.0,3,10,5,100,,2,1
103009,21,1,1.71,1,77.9,4.8,4.5,1,2.6,3.7,0,0,8.3,9,2,10,61,,2,0
103010,19,1,4.7,0,92.7,7.5,5.1,0,3.63,6.2,0,1,7.3,1,5,10,94,,3,1
103011,16,1,4.5,1,59.5,6.4,3.3,0,4.0,6.4,0,0,9.8,9,7,8,100,,2,1
103012,20,1,4.1,0,64.8,4.0,7.6,0,3.04,5.0,0,5,7.4,7,4,10,76,,1,1
103013,19,2,4.8,0,86.5,7.9,6.2,0,2.99,2.7,0,4,7.4,5,4,10,74,,0,1
103014,24,2,4.6,1,72.1,8.5,8.1,0,3.61,6.2,0,4,10.2,9,9,6,82,,1,0
103015,28,0,2.7,1,91.7,8.4,6.8,1,4.0,1.6,0,1,12.4,5,9,6,96,,1,0
103016,17,2,2.3,1,80.0,6.9,7.0,0,4.0,2.9,0,4,7.5,3,2,10,92,,1,1
103017,17,1,3.8,1,47.3,4.2,8.7,0,3.1,7.4,0,2,12.2,4,6,9,82,,2,1
103018,27,2,2.6,1,58.9,9.5,2.3,0,3.69,2.6,0,5,8.3,9,5,10,90,,2,0
103019,23,0,3.74,1,46.5,6.6,6.7,0,3.97,5.3,0,4,8.6,1,3,10,95,,2,1
103020,22,2,3.1,1,44.4,5.7,7.5,1,3.99,6.1,0,0,9.1,3,3,10,100,,1,1
103021,19,2,3.0,0,69.0,7.6,7.3,1,3.48,6.5,0,4,7.6,6,10,5,81,,0,0
103022,23,2,4.3,0,71.8,8.7,5.1,0,4.0,6.2,0,1,8.6,4,8,7,93,,2,1
103023,27,0,2.4,1,69.0,5.7,6.1,0,3.59,5.1,0,4,9.0,3,9,6,92,,2,0
103024,21,2,4.1,1,54.4,6.3,4.9,0,3.06,7.2,0,2,9.4,2,5,10,85,,2,1
103025,28,0,2.9,0,98.7,7.4,5.5,1,3.48,5.5,0,4,6.8,5,2,10,86,,1,1
103026,19,0,2.0,1,76.0,7.4,7.2,1,4.0,5.3,0,5,8.1,4,7,8,100,,2,0
103027,16,1,6.0,1,85.8,7.0,6.1,1,4.0,2.3,0,3,13.0,1,1,10,100,,2,1
103028,16,2,5.47,1,78.6,6.8,7.0,0,3.23,1.0,0,4,7.9,6,3,10,82,,2,1
103029,22,2,4.1,0,78.8,5.7,6.2,1,3.76,5.0,0,1,11.3,10,7,8,100,,0,1
103030,22,2,9.1,0,94.9,6.7,5.7,1,4.0,6.4,0,5,17.2,4,2,10,100,,3,1
103031,23,2,7.23,0,56.7,5.2,8.9,0,4.0,6.1,0,4,15.3,2,1,10,96,,1,1
103032,25,1,1.9,0,85.6,4.0,6.3,1,4.0,8.5,0,3,8.5,8,7,8,100,,1,1
103033,25,2,5.2,1,46.4,7.0,5.3,1,3.22,8.7,0,5,9.0,2,4,10,85,,2,1
103034,18,2,2.5,0,69.7,6.5,5.5,1,4.0,7.6,0,0,11.1,1,5,10,100,,2,1
103035,22,1,4.7,0,75.8,7.6,9.0,0,3.04,6.9,0,4,8.6,9,3,10,74,,0,1
103036,17,1,0.1,1,76.8,9.1,6.4,0,3.48,7.7,0,3,9.0,7,5,10,82,,2,1
103037,26,1,4.66,1,51.0,9.1,5.9,1,3.92,3.0,0,1,10.1,6,8,7,87,,2,1
103038,28,2,2.3,1,69.2,5.9,6.2,0,4.0,4.9,0,4,10.8,9,8,7,100,,2,1
103039,19,2,3.1,1,61.2,8.5,4.7,1,4.0,4.5,0,4,7.9,7,8,7,100,,2,0
103040,27,2,6.8,1,45.3,9.9,8.5,1,3.87,1.9,0,1,8.9,1,1,10,100,,0,0
103041,20,2,2.7,0,53.1,8.6,7.1,1,4.0,4.3,0,3,9.1,1,2,10,100,,2,0
103042,26,2,4.5,0,85.4,8.4,7.5,0,3.7,2.3,0,5,11.2,3,6,9,90,,1,1
103043,26,2,4.64,1,69.8,8.2,6.6,0,4.0,5.2,0,4,9.5,3,6,9,92,,2,1
103044,22,2,1.7,1,42.4,6.6,8.1,1,2.02,6.6,0,2,6.1,1,2,10,53,,0,1
103045,20,1,4.7,1,94.1,7.7,8.1,0,3.99,5.0,0,2,9.1,8,5,10,100,,2,1
103046,16,1,4.3,1,96.8,8.0,10.0,0,3.65,1.4,0,3,12.5,2,8,7,79,,2,1
103047,27,0,4.5,0,98.6,8.5,6.0,1,4.0,3.4,0,0,9.7,2,9,6,99,,3,0
103048,21,1,7.9,0,70.6,4.3,8.1,0,4.0,3.9,0,3,13.8,2,4,10,100,,1,0
103049,28,1,4.3,0,65.1,7.2,6.2,1,3.4,8.3,1,5,10.4,6,1,10,93,,1,1
103050,19,1,7.1,0,64.0,7.7,6.3,0,4.0,4.8,0,3,14.5,4,3,10,100,,1,0
103051,17,0,0.0,1,68.0,5.7,6.7,1,4.0,1.7,0,3,5.9,3,3,10,100,,0,1
103052,21,2,6.72,0,41.1,8.4,6.2,1,4.0,2.5,0,1,15.2,7,1,10,93,,2,1
103053,23,1,5.5,1,87.4,7.5,4.2,1,4.0,4.1,0,3,12.0,5,5,10,94,,3,0
103054,17,1,2.7,1,88.0,7.2,8.8,0,4.0,2.3,0,0,6.8,5,4,10,94,,1,1
103055,26,2,5.1,0,76.8,6.0,1.9,0,3.09,5.2,0,5,9.6,8,3,10,78,,2,1
103056,27,1,6.71,1,52.4,5.8,6.0,0,3.74,6.9,0,0,10.9,8,6,9,94,,2,1
103057,16,1,5.8,1,43.9,7.3,8.5,1,3.53,8.5,0,5,13.0,10,10,5,88,,1,0
103058,22,0,4.4,0,93.8,4.4,5.4,1,3.1,1.7,0,4,7.4,10,2,10,82,,1,0
103059,28,0,6.92,0,58.0,5.6,6.5,0,4.0,5.9,0,0,12.7,7,7,8,100,,3,1
103060,23,0,7.9,1,67.7,8.1,6.2,0,4.0,5.5,0,2,13.7,7,4,10,100,,1,1
103061,28,0,0.88,0,69.5,8.0,7.3,0,3.56,5.4,0,2,9.3,3,6,9,87,,2,1
103062,18,1,5.01,1,47.9,7.9,3.4,1,3.94,8.6,0,2,7.7,1,5,10,100,,1,1
103063,19,2,1.9,1,78.9,7.8,10.0,0,3.87,6.4,0,2,3.5,4,2,10,96,,2,1
103064,27,0,2.1,0,96.0,8.9,8.1,1,4.0,4.9,0,0,9.6,9,3,10,100,,1,1
103065,24,1,1.6,1,61.5,7.4,3.7,0,3.74,4.3,0,4,6.5,9,4,10,98,,1,0
103066,17,2,6.2,1,90.2,7.9,6.4,1,4.0,6.8,0,4,11.7,10,6,9,100,,1,0
103067,23,0,3.3,1,61.6,7.0,10.0,1,3.42,5.7,0,4,9.5,10,9,6,77,,0,1
103068,28,1,1.0,1,55.8,8.5,4.9,1,3.52,6.3,0,5,6.9,5,10,5,88,,3,0
103069,21,1,4.0,1,71.7,6.9,10.0,0,3.8,6.9,0,1,8.7,3,10,5,99,,2,1
103070,19,0,6.62,0,49.4,4.1,5.9,1,4.0,5.2,0,0,13.8,6,9,6,94,,2,1
103071,24,0,1.8,1,77.4,5.2,3.6,1,2.72,9.4,1,4,12.0,5,1,10,66,,3,1
103072,21,0,5.8,1,48.1,5.4,5.7,0,2.91,5.8,0,1,10.4,9,5,10,66,,1,1
103073,22,1,3.7,0,63.5,7.3,6.1,1,2.9,5.4,0,2,10.2,2,2,10,70,,3,1
103074,27,0,5.0,1,70.0,7.9,4.9,0,3.36,2.5,0,2,10.5,2,7,8,85,,2,1
103075,24,1,7.27,0,64.3,6.0,4.3,1,4.0,4.4,0,2,13.1,9,9,6,97,,2,0
103076,21,1,0.0,0,93.1,7.7,4.9,0,2.45,6.6,0,2,5.3,8,4,10,68,,3,1
103077,17,2,2.2,1,52.9,9.4,5.7,1,4.0,3.1,0,0,5.0,6,7,8,100,,1,1
103078,16,0,4.8,1,40.7,7.6,4.8,0,3.63,3.9,0,3,9.4,2,4,10,95,,1,0
103079,17,2,0.0,1,60.8,5.1,7.4,0,2.77,9.1,1,3,5.8,3,2,10,65,,1,0
103080,26,1,6.2,1,96.1,5.8,3.7,1,3.86,6.3,0,2,11.3,9,1,10,100,,3,1
103081,18,1,4.7,0,63.6,5.7,6.1,0,4.0,7.5,0,3,9.8,6,6,9,100,,0,1
103082,28,2,6.59,0,52.0,8.5,9.5,0,3.83,4.9,0,2,11.2,2,8,7,96,,3,1
103083,25,2,0.0,0,98.6,7.8,4.6,0,3.66,6.8,0,0,2.6,1,1,10,94,,1,1
103084,24,0,0.0,0,49.7,6.5,8.3,1,3.37,1.2,0,5,5.0,1,2,10,83,,2,1
103085,26,2,4.8,0,87.2,4.9,6.7,1,3.34,6.4,0,3,10.7,2,8,7,83,,2,1
103086,25,1,2.93,0,76.0,8.2,6.1,1,4.0,3.7,0,2,5.0,10,9,6,94,,3,1
103087,26,1,3.8,0,86.9,7.3,3.2,1,2.77,8.2,0,3,6.9,3,6,9,68,,1,1
103088,22,1,5.7,1,43.6,6.2,4.5,0,4.0,4.3,0,4,8.7,9,6,9,97,,1,1
103089,27,1,5.5,1,50.6,7.5,8.2,1,4.0,6.2,0,3,8.8,7,5,10,97,,3,0
103090,26,0,5.0,0,72.7,4.4,7.9,1,2.71,8.0,0,4,10.9,8,1,10,70,,3,1
103091,28,0,6.6,0,54.1,8.8,6.3,0,4.0,6.6,0,3,10.4,7,4,10,100,,0,1
103092,18,1,0.1,1,78.2,8.0,7.2,0,2.7,7.2,0,0,5.6,2,9,6,66,,2,0
103093,28,0,2.16,0,64.1,6.8,6.5,1,3.06,3.0,0,1,8.4,4,9,6,77,,1,0
103094,20,2,4.0,0,73.6,6.3,1.0,0,3.86,7.7,0,3,5.8,5,4,10,98,,2,1
103095,20,1,3.1,0,83.1,7.2,7.7,1,4.0,6.2,0,0,5.7,7,4,10,100,,2,1
103096,16,0,1.5,1,69.2,7.7,7.8,0,4.0,6.1,0,2,6.5,10,7,8,100,,2,0
103097,20,2,2.26,0,58.1,7.5,5.5,1,4.0,3.7,0,0,4.6,7,9,6,100,,2,0
103098,24,0,3.1,1,92.0,7.3,4.4,0,3.83,5.6,0,3,10.3,8,9,6,88,,1,0
103099,23,2,3.0,1,41.8,4.0,5.3,0,4.0,3.8,0,2,10.3,2,1,10,100,,2,1
103100,22,2,4.5,1,52.9,6.6,7.6,1,4.0,5.4,0,0,11.1,5,10,5,100,,2,1
103101,23,0,7.5,1,41.5,6.8,3.6,1,3.8,8.7,1,0,14.9,7,3,10,95,,3,0
103102,20,1,2.0,1,95.9,6.2,8.2,0,3.08,7.1,0,0,2.9,2,7,8,73,,2,1
103103,25,2,3.1,0,90.6,4.0,8.0,0,3.74,4.0,0,4,4.8,3,9,6,91,,1,1
103104,22,1,3.7,1,65.2,7.7,9.0,0,3.86,7.6,0,0,11.8,8,4,10,100,,1,0
103105,19,0,3.5,1,80.2,7.5,8.3,1,4.0,4.7,0,1,10.2,8,3,10,100,,2,1
103106,25,1,3.7,0,77.0,5.4,6.2,0,2.79,2.5,0,5,6.7,5,1,10,72,,2,0
103107,24,1,3.0,0,65.6,6.1,6.7,0,4.0,6.2,0,2,10.7,5,10,5,100,,2,0
103108,20,0,3.4,0,96.4,6.4,8.2,0,3.48,4.8,0,5,6.8,5,5,10,85,,1,1
103109,18,2,3.4,1,66.0,7.2,3.4,1,4.0,8.2,0,4,8.4,8,10,5,96,,0,1
103110,22,0,1.5,1,75.0,6.5,8.5,1,4.0,8.3,0,1,6.2,5,9,6,100,,3,0
103111,21,0,4.4,1,72.8,5.3,7.4,1,2.73,5.2,0,2,8.3,2,1,10,61,,3,1
103112,17,1,1.7,0,88.5,6.0,8.9,1,4.0,3.5,0,3,4.6,1,8,7,97,,2,1
103113,24,2,3.0,1,96.5,5.2,9.5,0,2.53,3.6,0,4,8.5,1,2,10,55,,2,1
103114,27,2,3.8,1,83.1,4.5,7.8,1,3.53,5.7,0,2,10.5,6,7,8,92,,3,0
103115,23,1,4.59,1,77.4,6.6,5.9,0,3.53,3.8,0,1,9.8,2,9,6,86,,1,0
103116,17,0,6.1,0,79.1,5.3,8.0,0,4.0,4.2,0,2,15.6,6,1,10,100,,3,1
103117,25,2,0.7,0,72.9,7.7,8.3,1,2.53,4.4,0,2,4.6,4,1,10,64,,0,1
103118,25,2,4.7,1,78.2,6.6,5.1,0,4.0,6.0,0,1,10.6,1,10,5,86,,3,0
103119,25,0,3.9,0,53.4,4.4,3.3,1,3.15,4.9,0,3,8.8,6,5,10,78,,2,0
103120,27,0,3.7,1,55.1,7.6,8.1,0,2.99,5.5,0,4,8.4,3,4,10,77,,2,0
103121,20,1,1.7,1,84.5,5.8,8.5,0,3.82,3.0,0,2,3.7,2,7,8,92,,2,0
103122,25,2,4.4,1,56.3,7.0,8.1,0,2.91,3.6,0,3,11.0,1,2,10,71,,0,1
103123,20,2,0.2,0,81.3,8.0,7.7,0,3.51,6.8,0,0,6.1,10,7,8,82,,1,0
103124,18,2,3.2,1,58.4,8.0,4.4,1,4.0,1.8,0,1,12.7,2,9,6,100,,2,1
103125,22,0,0.9,0,65.7,5.1,9.6,1,2.27,3.8,0,1,4.6,7,4,10,51,,2,1
103126,20,1,1.4,1,68.8,8.0,10.0,0,4.0,1.9,0,1,6.8,5,1,10,100,,1,0
103127,16,2,2.7,0,87.7,6.2,10.0,0,3.91,3.4,0,0,9.4,2,6,9,97,,1,1
103128,24,0,5.32,1,56.5,4.4,5.8,1,3.61,5.1,0,0,13.7,1,8,7,80,,1,1
103129,22,1,2.5,0,49.1,5.6,4.7,1,4.0,6.4,0,3,4.0,10,3,10,100,,2,1
103130,28,0,0.5,0,64.2,7.1,10.0,0,3.99,3.3,0,3,6.0,1,6,9,99,,3,1
103131,25,1,2.5,0,91.6,5.9,7.7,1,3.82,3.2,0,2,9.5,6,10,5,95,,1,0
103132,26,2,5.1,1,91.8,8.1,6.2,0,4.0,4.4,0,5,8.6,1,3,10,96,,1,0
103133,18,0,0.0,0,70.9,6.9,7.6,0,2.43,6.0,0,5,9.6,6,2,10,56,,2,0
103134,19,0,3.04,1,77.5,4.0,5.5,0,2.46,6.8,0,2,7.8,9,7,8,55,,2,0
103135,17,1,3.8,1,60.7,6.1,8.6,0,3.92,1.7,0,5,4.4,3,9,6,96,,2,1
103136,16,2,2.4,1,61.4,6.6,7.5,0,4.0,6.3,0,2,8.5,5,8,7,100,,1,1
103137,21,2,4.6,1,80.5,8.6,5.7,1,3.89,5.5,0,3,9.6,7,2,10,99,,2,0
103138,22,1,4.5,0,91.1,8.6,5.0,0,3.48,1.9,0,1,8.3,2,7,8,80,,1,0
103139,25,1,0.4,1,99.1,8.0,8.1,1,2.0,8.3,1,0,7.7,6,2,10,45,,1,1
103140,23,1,3.6,0,56.4,8.8,3.3,0,2.96,5.2,0,4,10.6,5,7,8,73,,2,0
103141,22,0,2.9,1,47.4,7.9,3.8,0,4.0,5.8,0,4,5.9,6,6,9,100,,2,1
103142,23,2,3.59,1,77.4,5.4,7.2,0,2.42,3.6,0,5,10.8,10,1,10,61,,1,1
103143,23,0,3.1,0,90.8,6.9,5.6,0,3.44,4.0,0,4,8.6,1,9,6,80,,2,1
103144,19,0,4.3,1,94.2,7.5,5.6,1,2.97,4.8,0,2,11.6,1,1,10,73,,1,1
103145,18,0,4.2,1,47.2,6.0,8.4,1,2.93,4.8,0,1,11.9,8,6,9,75,,2,0
103146,27,0,3.09,1,47.8,5.3,4.7,0,4.0,7.1,0,4,10.8,9,9,6,100,,1,1
103147,18,0,5.3,0,50.4,6.9,3.9,0,4.0,3.8,0,3,11.5,2,7,8,100,,1,1
103148,23,1,3.6,0,90.3,6.1,4.8,0,3.33,5.2,0,2,7.4,7,4,10,84,,3,1
103149,24,2,9.3,0,96.1,7.8,7.6,0,4.0,7.5,0,3,18.0,3,2,10,100,,2,1
103150,20,1,4.4,0,41.3,7.7,8.9,1,2.85,3.7,0,3,8.5,10,1,10,68,,2,0
103151,19,2,3.5,1,91.7,6.5,5.8,1,3.54,2.2,0,4,8.4,1,8,7,82,,3,1
103152,23,1,7.2,0,55.1,9.7,10.0,1,3.76,6.5,0,2,10.5,4,10,5,91,,2,0
103153,23,0,3.8,1,53.0,7.7,8.2,0,3.42,5.1,0,3,8.3,4,9,6,89,,2,1
103154,18,1,2.6,1,54.8,5.8,4.3,1,3.31,4.9,0,2,9.5,9,5,10,85,,1,0
103155,24,2,7.7,0,67.5,10.4,3.0,1,4.0,6.4,0,0,12.8,7,10,5,100,,3,1
103156,16,1,4.2,0,59.1,6.2,7.0,0,3.45,9.7,1,4,6.0,8,2,10,81,,1,1
103157,18,1,2.1,1,80.7,7.1,4.2,1,4.0,5.3,0,4,11.3,3,2,10,99,,3,1
103158,22,1,2.2,0,44.0,7.0,6.9,0,4.0,5.9,0,3,4.9,4,6,9,100,,2,1
103159,24,0,4.06,0,69.0,5.4,7.2,1,3.37,6.6,0,2,6.7,7,3,10,85,,2,1
103160,23,0,4.1,1,44.0,8.2,6.2,1,3.32,6.1,0,5,8.5,6,2,10,85,,1,0
103161,16,1,4.9,0,63.1,7.1,7.4,0,3.31,4.0,0,0,11.9,10,2,10,90,,1,0
103162,25,2,2.9,0,78.4,5.8,8.3,1,3.34,1.3,0,2,6.4,2,8,7,82,,2,0
103163,25,2,2.87,0,76.4,8.2,7.0,0,3.99,2.7,0,0,8.4,4,10,5,100,,2,1
103164,23,2,2.6,1,56.7,6.5,4.7,1,4.0,8.3,0,2,9.1,2,9,6,93,,2,1
103165,21,0,4.5,0,51.5,5.9,8.6,0,4.0,5.8,0,5,10.4,4,10,5,100,,2,1
103166,26,1,1.71,1,64.1,8.1,4.9,0,3.33,3.8,0,1,9.2,1,8,7,81,,3,1
103167,20,2,1.6,0,56.6,6.4,4.7,0,3.53,7.0,0,0,4.9,9,1,10,97,,3,1
103168,19,1,0.0,1,88.1,8.0,10.0,0,3.86,4.3,0,3,6.6,2,9,6,100,,2,0
103169,22,0,6.7,0,49.4,6.1,4.8,0,3.64,5.6,0,1,14.5,4,6,9,87,,1,1
103170,25,1,5.56,1,45.0,7.0,6.5,1,3.99,5.5,0,4,14.5,2,2,10,100,,2,0
103171,25,0,4.07,0,47.7,6.7,3.2,0,3.82,9.4,0,2,6.8,1,7,8,97,,3,0
103172,20,0,5.8,0,63.9,7.3,10.0,0,2.84,6.5,0,3,12.8,1,1,10,76,,2,1
103173,21,2,5.7,1,57.8,6.0,1.7,1,3.1,7.7,0,3,12.7,9,6,9,75,,1,0
103174,28,0,3.0,0,45.4,6.3,5.2,1,2.81,6.0,0,0,11.1,9,2,10,78,,2,0
103175,21,0,6.1,1,52.4,6.1,4.7,0,4.0,7.4,0,0,12.9,7,10,5,95,,2,0
103176,28,2,0.3,0,82.9,5.8,7.8,1,2.24,5.5,0,5,5.6,10,4,10,52,,3,1
103177,19,1,0.0,0,47.6,7.7,7.1,0,4.0,6.5,0,3,4.2,9,7,8,99,,2,1
103178,24,1,4.97,1,56.0,8.3,2.9,0,3.06,7.6,0,4,12.1,6,3,10,84,,3,0
103179,24,1,1.6,0,68.2,7.0,8.2,1,3.31,2.6,0,4,9.1,10,8,7,83,,1,0
103180,24,0,4.9,0,68.4,4.0,4.4,0,3.36,8.5,0,3,12.7,10,7,8,88,,3,0
103181,28,0,2.1,1,53.7,9.2,5.3,0,3.34,5.5,0,4,3.3,2,6,9,80,,1,1
103182,27,0,1.3,1,77.4,5.7,4.5,1,4.0,6.1,0,1,6.4,8,2,10,100,,3,1
103183,20,2,3.41,0,89.2,5.7,10.0,0,2.32,5.5,0,3,8.8,5,2,10,51,,3,0
103184,16,1,5.88,0,76.1,6.8,5.7,1,3.45,4.8,0,3,11.8,5,9,6,81,,2,1
103185,16,0,4.1,1,65.9,4.7,9.6,1,2.93,5.2,0,5,8.2,3,2,10,71,,2,1
103186,22,0,3.43,0,65.1,6.1,5.5,0,4.0,7.5,0,4,11.8,1,2,10,100,,3,1
103187,24,0,6.34,1,60.3,6.6,9.4,0,4.0,7.2,0,1,11.9,8,10,5,100,,1,1
103188,18,1,2.0,1,49.1,8.8,4.2,0,2.71,7.3,0,2,6.5,9,4,10,69,,2,0
103189,23,0,6.3,1,68.8,8.0,10.0,0,4.0,3.7,0,3,13.4,4,7,8,100,,3,0
103190,24,1,3.8,1,40.7,9.3,2.7,0,2.97,5.7,0,1,7.1,4,4,10,75,,2,0
103191,24,2,2.8,1,89.4,7.6,7.7,1,3.7,1.0,0,4,4.3,4,6,9,97,,3,0
103192,20,1,11.43,0,89.1,7.7,8.2,0,4.0,5.4,0,5,16.8,7,4,10,100,,2,1
103193,23,0,6.6,1,50.7,8.6,7.0,1,3.22,6.8,0,4,13.1,7,5,10,79,,2,0
103194,26,0,5.57,0,66.8,7.2,5.2,0,3.55,6.1,0,4,9.7,8,5,10,95,,0,1
103195,18,2,5.6,0,81.6,7.1,6.4,0,4.0,1.0,0,4,10.4,3,10,5,96,,1,0
103196,22,2,4.6,0,93.6,4.9,6.7,0,3.54,5.8,0,3,9.2,2,5,10,97,,2,0
103197,19,2,3.6,0,84.9,8.2,7.2,1,3.1,6.5,0,5,6.5,1,1,10,80,,2,1
103198,18,2,3.2,1,65.4,9.3,7.2,0,3.64,7.5,0,5,10.6,1,3,10,93,,1,1
103199,24,1,6.3,0,52.6,8.1,6.1,0,3.17,1.0,0,4,12.6,8,3,10,73,,3,0
103200,22,0,4.1,0,56.7,9.2,5.3,0,3.5,4.3,0,1,5.7,3,8,7,93,,2,1
103201,28,1,4.4,0,61.2,4.6,6.5,1,3.22,4.8,0,4,9.2,5,6,9,79,,1,1
103202,18,2,3.2,0,93.1,6.6,10.0,1,3.75,6.3,0,0,9.6,1,1,10,94,,2,1
103203,19,2,2.7,1,59.7,6.1,2.2,1,4.0,2.9,0,3,9.9,8,7,8,93,,2,0
103204,22,1,4.5,0,83.2,6.9,5.9,0,3.17,5.3,0,5,9.1,9,10,5,78,,3,1
103205,22,2,8.1,0,56.2,7.9,10.0,0,4.0,3.1,0,2,13.2,7,7,8,100,,2,0
103206,16,0,5.1,1,84.5,8.1,4.2,0,4.0,3.4,0,0,7.1,5,10,5,100,,2,1
103207,26,0,3.6,1,82.4,9.2,4.8,0,4.0,3.0,0,3,6.4,8,5,10,100,,2,1
103208,27,2,6.4,1,81.1,10.5,6.8,1,4.0,4.5,0,5,11.2,1,3,10,100,,3,1
103209,26,2,3.3,0,78.2,4.0,7.6,1,4.0,3.9,0,3,6.8,2,6,9,98,,2,1
103210,22,0,6.7,1,65.8,7.3,9.0,0,4.0,2.6,0,0,12.1,6,7,8,100,,1,0
103211,27,1,2.16,0,92.8,6.6,7.4,0,3.62,3.7,0,3,9.5,8,7,8,84,,2,1
103212,17,0,5.3,1,84.3,4.0,5.3,1,4.0,4.9,0,1,11.6,4,9,6,100,,1,1
103213,17,2,4.22,1,91.8,5.7,4.9,0,3.06,4.6,0,2,11.1,2,7,8,69,,3,1
103214,21,0,5.5,1,91.0,6.5,3.8,1,4.0,6.3,0,5,12.9,5,9,6,100,,2,1
103215,19,0,3.8,0,81.0,6.4,10.0,0,2.76,6.1,0,1,7.2,4,6,9,60,,1,1
103216,22,2,2.67,0,99.4,6.4,6.0,0,3.25,5.6,0,0,10.2,6,10,5,81,,1,1
103217,28,1,1.1,1,69.3,4.4,7.7,1,2.63,6.0,0,2,10.1,10,2,10,65,,1,1
103218,26,2,3.9,1,56.0,9.7,9.3,0,4.0,3.3,0,3,10.1,5,9,6,100,,2,1
103219,23,1,3.0,0,41.9,6.4,10.0,1,4.0,3.8,0,3,8.7,4,9,6,100,,2,1
103220,16,1,5.1,0,83.4,7.5,6.2,1,4.0,1.0,0,0,13.4,7,4,10,100,,2,1
103221,19,0,5.49,1,46.5,5.7,6.6,0,3.26,6.0,0,0,10.0,1,4,10,76,,3,1
103222,21,2,4.9,0,99.8,8.6,8.4,0,4.0,4.2,0,3,11.9,4,10,5,95,,3,1
103223,19,2,3.1,1,98.3,7.5,6.4,0,3.42,3.2,0,0,8.9,3,1,10,88,,1,1
103224,19,1,1.7,0,60.9,5.7,7.7,0,3.6,6.3,0,0,8.6,1,3,10,96,,1,0
103225,28,1,4.2,1,72.7,6.6,8.6,0,3.07,7.8,0,2,6.9,2,8,7,78,,2,0
103226,16,2,2.3,1,90.9,6.3,2.6,1,3.68,4.0,0,1,4.1,3,5,10,86,,2,1
103227,21,0,3.2,1,68.1,5.2,7.5,0,4.0,1.0,0,5,8.2,9,10,5,99,,1,0
103228,17,0,7.45,0,43.8,7.3,6.2,0,4.0,4.7,0,4,12.0,10,9,6,100,,1,0
103229,26,1,6.34,0,52.5,8.7,7.9,0,4.0,3.1,0,2,14.8,7,5,10,100,,1,1
103230,28,2,1.95,1,87.7,6.2,6.1,0,4.0,6.6,0,4,8.7,7,1,10,100,,0,1
103231,21,0,0.0,0,94.0,6.4,5.2,1,3.07,8.2,0,3,8.3,4,10,5,70,,3,1
103232,19,1,6.0,1,96.2,6.1,9.4,0,3.39,5.5,0,0,14.2,2,7,8,85,,2,0
103233,16,0,7.6,0,50.7,4.5,6.9,1,4.0,5.9,0,4,13.3,2,4,10,98,,0,1
103234,22,0,6.4,0,93.8,8.1,10.0,1,4.0,3.1,0,2,11.1,9,8,7,97,,1,0
103235,17,2,4.1,1,97.5,6.4,5.0,0,4.0,6.8,0,4,8.2,4,10,5,89,,1,1
103236,18,1,5.4,0,94.1,7.3,4.2,1,2.56,10.0,0,3,8.8,9,6,9,62,,2,1
103237,18,1,5.6,0,55.0,5.8,3.7,0,3.9,6.2,0,5,13.6,3,10,5,98,,2,1
103238,25,2,7.57,0,67.4,8.2,3.5,1,4.0,3.0,0,3,16.3,3,6,9,91,,1,1
103239,20,0,5.0,0,65.0,8.3,7.9,1,3.71,7.0,0,2,10.8,6,10,5,98,,3,0
103240,24,1,9.0,0,80.3,8.0,6.1,1,3.94,3.2,0,2,15.3,4,3,10,94,,2,1
103241,18,1,3.03,0,48.7,6.3,9.0,1,4.0,5.1,0,3,9.5,7,8,7,95,,3,1
103242,27,1,4.9,0,89.0,7.2,8.0,0,4.0,4.8,0,0,9.5,7,8,7,91,,1,1
103243,18,0,4.7,0,99.0,10.9,6.7,0,3.4,1.9,0,0,8.0,1,4,10,88,,1,1
103244,16,2,5.4,1,67.9,7.6,5.1,1,3.45,4.0,0,2,11.1,6,5,10,81,,2,1
